12122,Department of Electronics and Telecommunication Engineering,2017,,
12123,Business Administration,2015,,
12124,Business Administration,2018,,
12125,Law,2018,,
12126,Law,2015,,
12127,Computer Science & Engineering,2014,,
12128,Computer Science & Engineering,2017,,
12129,Textile Engineering,2015,,
12130,Textile Engineering,2015,,
12131,Electrical and Electronic Engineering,2017,,
12132,Business Administration,2016,,
12133,Business Administration,2017,,
12134,Electrical and Electronic Engineering,2017,,
12135,Business Administration,2017,,
12136,Journalism & Mass Communication,2017,,
12137,Law,2017,,
12138,Computer Science & Engineering,2018,,
12139,Business Administration,2015,,
12140,Textile Engineering,2017,,
12141,Law,2018,,
12142,Textile Engineering,2017,,
12143,Computer Science & Engineering,2018,,
12144,Real Estate,2018,,
12145,Business Administration,2018,,
12146,Business Administration,2017,,
12147,Business Administration,2019,,
12148,Business Administration,2016,,
12149,Public Health,2016,,
12150,Information Science and Library Management,2018,,
12151,Business Administration,2011,,
12152,Business Administration,2012,,
12153,Department of Electronics and Telecommunication Engineering,2009,,
12154,Department of Electronics and Telecommunication Engineering,2009,,
12155,Department of Electronics and Telecommunication Engineering,2010,,
12156,Department of Electronics and Telecommunication Engineering,2011,,
12157,Department of Electronics and Telecommunication Engineering,2011,,
12158,Department of Electronics and Telecommunication Engineering,2011,,
12159,Department of Electronics and Telecommunication Engineering,2012,,
12160,Department of Electronics and Telecommunication Engineering,2012,,
12161,Business Administration,2008,,
12162,Business Administration,2012,,
12163,Business Administration,2017,,
12164,Electrical and Electronic Engineering,2014,,
12165,Business Administration,2016,,
12166,Electrical and Electronic Engineering,2016,,
12167,Nutrition and Food Engineering,2015,,
12168,Business Administration,2016,,
12169,Computer Science & Engineering,2015,,
12170,Computer Science & Engineering,2018,,
12171,Business Administration,2018,,
12172,Electrical and Electronic Engineering,2017,,
12173,Electrical and Electronic Engineering,2017,,
12174,Business Administration,2016,,
12175,Pharmacy,2018,,
12176,Pharmacy,2017,,
12177,Textile Engineering,2016,,
12178,Computer Science & Engineering,2017,,
12179,Business Administration,2017,,
12180,Business Administration,2018,,
12181,Computer Science & Engineering,2018,,
12182,Business Administration,2015,,
12183,Nutrition and Food Engineering,2019,,
12184,Business Administration,2019,,
12185,Business Administration,2018,,
12186,Electrical and Electronic Engineering,2018,,
12187,English,2018,,
12188,Business Administration,2008,,
12189,Department of Electronics and Telecommunication Engineering,2008,,
12190,Department of Electronics and Telecommunication Engineering,2008,,
12191,English,2009,,
12192,English,2009,,
12193,English,2009,,
12194,Business Administration,2009,,
12195,Business Administration,2009,,
12196,Business Administration,2009,,
12197,Business Administration,2009,,
12198,Business Administration,2011,,
12199,Business Administration,2009,,
12200,Business Administration,2009,,
12201,Computer Science & Engineering,2009,,
12202,Computer Science & Engineering,2015,,
12203,Electrical and Electronic Engineering,2014,,
12204,English,2012,,
12205,Textile Engineering,2013,,
12206,Computing & Information Systems,2013,,
12207,Electrical and Electronic Engineering,2014,,
12208,Textile Engineering,2012,,
12209,Electrical and Electronic Engineering,2016,,
12210,Electrical and Electronic Engineering,2015,,
12211,Journalism & Mass Communication,2016,,
12212,Computer Science & Engineering,2015,,
12213,Computer Science & Engineering,2015,,
12214,Software Engineering,2017,,
12215,Computer Science & Engineering,2016,,
12216,Business Administration,2017,,
12217,Computer Science & Engineering,2016,,
12218,Business Administration,2017,,
12219,Business Administration,2018,,
12220,Electrical and Electronic Engineering,2019,,
12221,Computer Science & Engineering,2018,,
12222,Electrical and Electronic Engineering,2018,,
12223,Electrical and Electronic Engineering,2019,,
12224,Business Administration,2011,,
12225,Business Administration,2009,,
12226,Business Administration,2018,,
12227,Software Engineering,2016,,
12228,Pharmacy,2014,,
12229,Real Estate,2014,,
12230,English,2011,,
12231,Electrical and Electronic Engineering,2014,,
12232,English,2014,,
12233,Law,2014,,
12234,Nutrition and Food Engineering,2016,,
12235,Business Administration,2016,,
12236,Business Administration,2018,,
12237,Business Administration,2014,,
12238,Business Administration,2016,,
12239,Business Administration,2017,,
12240,Electrical and Electronic Engineering,2016,,
12241,Electrical and Electronic Engineering,2017,,
12242,Business Administration,2018,,
12243,Business Administration,2016,,
12244,Business Administration,2019,,
12245,Computer Science & Engineering,2016,,
12246,Business Administration,2016,,
12247,Computer Science & Engineering,2017,,
12248,Business Administration,2016,,
12249,Business Administration,2017,,
12250,Computer Science & Engineering,2018,,
12251,Computer Science & Engineering,2018,,
12252,Computer Science & Engineering,2018,,
12253,Pharmacy,2018,,
12254,Law,2018,,
12255,Computer Science & Engineering,2018,,
12256,Computer Science & Engineering,2018,,
12257,Software Engineering,2018,,
12258,Software Engineering,2019,,
12259,Business Administration,2016,,
12260,Electrical and Electronic Engineering,2018,,
12261,Computer Science & Engineering,2019,,
12262,Business Administration,2018,,
12263,Electrical and Electronic Engineering,2019,,
12264,Public Health,2018,,
12265,Computer Science & Engineering,2018,,
12266,Public Health,2018,,
12267,Business Administration,2018,,
12268,Computer Science & Engineering,2010,,
12269,Commerce,2012,,
12270,English,2009,,
12271,English,2009,,
12272,Business Administration,2011,,
12273,Business Administration,2008,,
12274,Business Administration,2011,,
12275,Business Administration,2010,,
12276,Commerce,2010,,
12277,English,2010,,
12278,English,2009,,
12279,English,2010,,
12280,Business Administration,2011,,
12281,Business Administration,2009,,
12282,Business Administration,2011,,
12283,Computer Science & Engineering,2009,,
12284,Business Administration,2017,,
12285,Electrical and Electronic Engineering,2015,,
12286,Computer Science & Engineering,2015,,
12287,Electrical and Electronic Engineering,2015,,
12288,Multimedia and Creative Technology,2016,,
12289,Business Administration,2015,,
12290,Pharmacy,2016,,
12291,Business Administration,2015,,
12292,Business Administration,2016,,
12293,Software Engineering,2017,,
12294,Computer Science & Engineering,2017,,
12295,Electrical and Electronic Engineering,2017,,
12296,Business Administration,2017,,
12297,Computer Science & Engineering,2017,,
12298,Business Administration,2016,,
12299,Computer Science & Engineering,2018,,
12300,Pharmacy,2018,,
12301,Business Administration,2017,,
12302,Law,2018,,
12303,Department of Electronics and Telecommunication Engineering,2018,,
12304,Computer Science & Engineering,2017,,
12305,English,2019,,
12306,Business Administration,2017,,
12307,Business Administration,2017,,
12308,Computer Science & Engineering,2017,,
12309,Business Administration,2010,,
12310,Business Administration,2011,,
12311,Business Administration,2010,,
12312,Business Administration,2010,,
12313,Computer Science & Engineering,2009,,
12314,Business Administration,2011,,
12315,Business Administration,2013,,
12316,Business Administration,2012,,
12317,Business Administration,2012,,
12318,Business Administration,2012,,
12319,Textile Engineering,2012,,
12320,Textile Engineering,2014,,
12321,Computer Science & Engineering,2014,,
12322,Department of Electronics and Telecommunication Engineering,2016,,
12323,Electrical and Electronic Engineering,2014,,
12324,Law,2014,,
12325,Business Administration,2012,,
12326,Business Administration,2013,,
12327,Business Administration,2014,,
12328,Business Administration,2014,,
12329,Textile Engineering,2016,,
12330,Department of Electronics and Telecommunication Engineering,2014,,
12331,Business Administration,2016,,
12332,Business Administration,2018,,
12333,Business Administration,2014,,
12334,Business Administration,2015,,
12335,Textile Engineering,2016,,
12336,Computer Science & Engineering,2017,,
12337,Law,2017,,
12338,Business Administration,2018,,
12339,Tourism and Hospitality Management,2018,,
12340,English,2019,,
12341,Textile Engineering,2019,,
12342,Department of Electronics and Telecommunication Engineering,2019,,
12343,Department of Electronics and Telecommunication Engineering,2011,,
12344,Department of Electronics and Telecommunication Engineering,2012,,
12345,Department of Electronics and Telecommunication Engineering,2012,,
12346,Business Administration,2006,,
12347,Business Administration,2014,,
12348,Business Administration,2017,,
12349,Business Administration,2014,,
12350,English,2014,,
12351,Business Administration,2017,,
12352,Electrical and Electronic Engineering,2014,,
12353,Electrical and Electronic Engineering,2014,,
12354,Computer Science & Engineering,2014,,
12355,English,2016,,
12356,Electrical and Electronic Engineering,2017,,
12357,Computer Science & Engineering,2016,,
12358,Textile Engineering,2016,,
12359,Textile Engineering,2016,,
12360,Business Administration,2016,,
12361,Law,2017,,
12362,Law,2017,,
12363,Nutrition and Food Engineering,2015,,
12364,English,2016,,
12365,Business Administration,2016,,
12366,Business Administration,2017,,
12367,Textile Engineering,2017,,
12368,Business Administration,2016,,
12369,Business Administration,2015,,
12370,Business Administration,2015,,
12371,Electrical and Electronic Engineering,2018,,
12372,Textile Engineering,2017,,
12373,Journalism & Mass Communication,2015,,
12374,Law,2016,,
12375,Department of Electronics and Telecommunication Engineering,2018,,
12376,Electrical and Electronic Engineering,2018,,
12377,Computer Science & Engineering,2018,,
12378,Electrical and Electronic Engineering,2019,,
12379,Business Administration,2016,,
12380,Electrical and Electronic Engineering,2019,,
12381,Business Administration,2017,,
12382,Development Studies,2018,,
12383,Computer Science & Engineering,2018,,
12384,Business Administration,2011,,
12385,Business Administration,2009,,
12386,Business Administration,2011,,
12387,Department of Electronics and Telecommunication Engineering,2013,,
12388,Business Administration,2013,,
12389,Business Administration,2012,,
12390,Textile Engineering,2012,,
12391,Business Administration,2012,,
12392,Business Administration,2012,,
12393,Business Administration,2013,,
12394,Textile Engineering,2012,,
12395,Textile Engineering,2014,,
12396,Computer Science & Engineering,2014,,
12397,Department of Electronics and Telecommunication Engineering,2015,,
12398,Textile Engineering,2015,,
12399,Business Administration,2011,,
12400,Business Administration,2013,,
12401,Business Administration,2019,,
12402,Business Administration,2018,,
12403,Law,2019,,
12404,Electrical and Electronic Engineering,2019,,
12405,Textile Engineering,2018,,
12406,Business Administration,2017,,
12407,Public Health,2017,,
12408,Department of Electronics and Telecommunication Engineering,2010,,
12409,Department of Electronics and Telecommunication Engineering,2010,,
12410,Computer Science,2008,,
12411,Textile Engineering,2010,,
12412,English,2011,,
12413,English,2010,,
12414,English,2010,,
12415,English,2010,,
12416,Business Administration,2010,,
12417,Business Administration,2011,,
12418,Business Administration,2011,,
12419,Business Administration,2007,,
12420,Business Administration,2010,,
12421,Textile Engineering,2013,,
12422,Textile Engineering,2012,,
12423,Textile Engineering,2015,,
12424,Business Administration,2013,,
12425,Business Administration,2012,,
12426,Business Administration,2011,,
12427,Textile Engineering,2012,,
12428,Textile Engineering,2013,,
12429,Textile Engineering,2015,,
12430,Computer Science & Engineering,2017,,
12431,Business Administration,2014,,
12432,Law,2016,,
12433,English,2016,,
12434,Pharmacy,2017,,
12435,Pharmacy,2016,,
12436,Business Administration,2015,,
12437,Business Administration,2017,,
12438,Textile Engineering,2016,,
12439,Software Engineering,2016,,
12440,Business Administration,2017,,
12441,Electrical and Electronic Engineering,2017,,
12442,Business Administration,2016,,
12443,Computer Science & Engineering,2017,,
12444,Pharmacy,2017,,
12445,Business Administration,2015,,
12446,Business Administration,2019,,
12447,Business Administration,2016,,
12448,Textile Engineering,2018,,
12449,Electrical and Electronic Engineering,2018,,
12450,Computer Science & Engineering,2018,,
12451,Computer Science & Engineering,2019,,
12452,Computer Science & Engineering,2018,,
12453,Computer Science & Engineering,2018,,
12454,Electrical and Electronic Engineering,2019,,
12455,Law,2017,,
12456,Software Engineering,2017,,
12457,Public Health,2017,,
12458,English,2019,,
12459,Commerce,2009,,
12460,Commerce,2011,,
12461,Commerce,2008,,
12462,Commerce,2010,,
12463,Computer Science & Engineering,2017,,
12464,Business Administration,2017,,
12465,Public Health,2014,,
12466,Software Engineering,2017,,
12467,Computer Science & Engineering,2017,,
12468,Business Administration,2016,,
12469,Computer Science & Engineering,2015,,
12470,Textile Engineering,2016,,
12471,Business Administration,2017,,
12472,Computer Science & Engineering,2018,,
12473,Business Administration,2016,,
12474,Business Administration,2015,,
12475,Computer Science & Engineering,2019,,
12476,Computer Science & Engineering,2019,,
12477,Software Engineering,2019,,
12478,Business Administration,2019,,
12479,Electrical and Electronic Engineering,2019,,
12480,Business Administration,2019,,
12481,Public Health,2018,,
12482,Department of Electronics and Telecommunication Engineering,2012,,
12483,Business Administration,2012,,
12484,Business Administration,2012,,
12485,Computer Science & Engineering,2011,,
12486,Business Administration,2012,,
12487,Textile Engineering,2014,,
12488,Textile Engineering,2014,,
12489,English,2011,,
12490,Computer Science & Engineering,2015,,
12491,English,2016,,
12492,English,2016,,
12493,English,2018,,
12494,English,2017,,
12495,Textile Engineering,2017,,
12496,English,2014,,
12497,Business Administration,2015,,
12498,Computer Science & Engineering,2019,,
12499,Law,2018,,
12500,Electrical and Electronic Engineering,2018,,
12501,Computer Science & Engineering,2018,,
12502,Computer Science & Engineering,2018,,
12503,Computer Science & Engineering,2018,,
12504,Computer Science & Engineering,2018,,
12505,Business Administration,2018,,
12506,Electrical and Electronic Engineering,2019,,
12507,Computer Science & Engineering,2019,,
12508,Multimedia and Creative Technology,2018,,
12509,Real Estate,2018,,
12510,Textile Engineering,2018,,
12511,Textile Engineering,2018,,
12512,Electrical and Electronic Engineering,2019,,
12513,Computer Science & Engineering,2018,,
12514,Nutrition and Food Engineering,2019,,
12515,Textile Engineering,2012,,
12516,Textile Engineering,2012,,
12517,Textile Engineering,2012,,
12518,Textile Engineering,2012,,
12519,Textile Engineering,2012,,
12520,English,2012,,
12521,Department of Electronics and Telecommunication Engineering,2013,,
12522,Computer Science & Engineering,2018,,
12523,Textile Engineering,2017,,
12524,Computer Science & Engineering,2017,,
12525,Business Administration,2015,,
12526,Business Administration,2018,,
12527,Multimedia and Creative Technology,2018,,
12528,Computer Science & Engineering,2019,,
12529,Computer Science & Engineering,2019,,
12530,Business Administration,2019,,
12531,English,2013,,
12532,Business Administration,2011,,
12533,Business Administration,2010,,
12534,Computer Science & Engineering,2010,,
12535,Department of Electronics and Telecommunication Engineering,2012,,
12536,Business Administration,2011,,
12537,Business Administration,2011,,
12538,Business Administration,2012,,
12539,Computer Science & Engineering,2011,,
12540,Department of Electronics and Telecommunication Engineering,2012,,
12541,Department of Electronics and Telecommunication Engineering,2017,,
12542,Software Engineering,2014,,
12543,Textile Engineering,2014,,
12544,Pharmacy,2015,,
12545,Electrical and Electronic Engineering,2015,,
12546,Software Engineering,2015,,
12547,Business Administration,2014,,
12548,Business Administration,2011,,
12549,Electrical and Electronic Engineering,2015,,
12550,Journalism & Mass Communication,2014,,
12551,Business Administration,2013,,
12552,English,2016,,
12553,Electrical and Electronic Engineering,2015,,
12554,Business Administration,2015,,
12555,Business Administration,2016,,
12556,Computer Science & Engineering,2016,,
12557,Business Administration,2017,,
12558,Computer Science & Engineering,2018,,
12559,Computer Science & Engineering,2018,,
12560,Software Engineering,2019,,
12561,Computer Science & Engineering,2018,,
12562,Computer Science & Engineering,2018,,
12563,Department of Electronics and Telecommunication Engineering,2019,,
12564,Business Administration,2016,,
12565,Business Administration,2016,,
12566,Computer Science & Engineering,2019,,
12567,Textile Engineering,2019,,
12568,Computer Science & Engineering,2018,,
12569,Electrical and Electronic Engineering,2019,,
12570,Computer Science & Engineering,2018,,
12571,Computer Science & Engineering,2019,,
12572,Business Administration,2018,,
12573,Textile Engineering,2012,,
12574,Textile Engineering,2012,,
12575,Textile Engineering,2012,,
12576,Textile Engineering,2012,,
12577,Department of Electronics and Telecommunication Engineering,2012,,
12578,Textile Engineering,2012,,
12579,Business Administration,2013,,
12580,Textile Engineering,2013,,
12581,Business Administration,2011,,
12582,Textile Engineering,2013,,
12583,Electrical and Electronic Engineering,2014,,
12584,Business Administration,2013,,
12585,Department of Electronics and Telecommunication Engineering,2013,,
12586,Nutrition and Food Engineering,2014,,
12587,Department of Electronics and Telecommunication Engineering,2014,,
12588,Business Administration,2014,,
12589,Textile Engineering,2018,,
12590,English,2014,,
12591,Textile Engineering,2014,,
12592,Electrical and Electronic Engineering,2016,,
12593,Computer Science & Engineering,2016,,
12594,Electrical and Electronic Engineering,2017,,
12595,Pharmacy,2018,,
12596,Pharmacy,2017,,
12597,Electrical and Electronic Engineering,2017,,
12598,Textile Engineering,2017,,
12599,Computer Science & Engineering,2018,,
12600,Law,2018,,
12601,Business Administration,2018,,
12602,Business Administration,2015,,
12603,Department of Electronics and Telecommunication Engineering,2018,,
12604,Computer Science & Engineering,2018,,
12605,Software Engineering,2019,,
12606,Computer Science & Engineering,2019,,
12607,Software Engineering,2019,,
12608,Business Administration,2019,,
12609,Business Administration,2018,,
12610,Computer Science & Engineering,2011,,
12611,Commerce,2014,,
12612,English,2009,,
12613,English,2009,,
12614,Business Administration,2009,,
12615,Business Administration,2009,,
12616,Business Administration,2009,,
12617,Business Administration,2010,,
12618,Business Administration,2009,,
12619,Business Administration,2009,,
12620,Business Administration,2009,,
12621,Business Administration,2013,,
12622,Textile Engineering,2013,,
12623,Textile Engineering,2013,,
12624,Textile Engineering,2013,,
12625,Electrical and Electronic Engineering,2015,,
12626,Computer Science & Engineering,2015,,
12627,Software Engineering,2016,,
12628,Business Administration,2014,,
12629,Journalism & Mass Communication,2017,,
12630,Journalism & Mass Communication,2016,,
12631,Electrical and Electronic Engineering,2019,,
12632,Business Administration,2017,,
12633,Journalism & Mass Communication,2017,,
12634,Computer Science & Engineering,2018,,
12635,Business Administration,2015,,
12636,Department of Electronics and Telecommunication Engineering,2019,,
12637,Computer Science & Engineering,2018,,
12638,Textile Engineering,2016,,
12639,Computer Science & Engineering,2017,,
12640,Public Health,2015,,
12641,Electrical and Electronic Engineering,2017,,
12642,English,2017,,
12643,English,2018,,
12644,Software Engineering,2018,,
12645,Computer Science & Engineering,2018,,
12646,Textile Engineering,2018,,
12647,Business Administration,2016,,
12648,Computer Science & Engineering,2019,,
12649,Computer Science & Engineering,2018,,
12650,Software Engineering,2018,,
12651,Business Administration,2017,,
12652,Computer Science & Engineering,2018,,
12653,Textile Engineering,2010,,
12654,Textile Engineering,2010,,
12655,Textile Engineering,2011,,
12656,Textile Engineering,2014,,
12657,Textile Engineering,2010,,
12658,Textile Engineering,2011,,
12659,Textile Engineering,2010,,
12660,Textile Engineering,2011,,
12661,Textile Engineering,2011,,
12662,Textile Engineering,2013,,
12663,Computer Science & Engineering,2013,,
12664,Law,2014,,
12665,Computer Science & Engineering,2012,,
12666,Business Administration,2013,,
12667,English,2011,,
12668,Law,2014,,
12669,Computer Science & Engineering,2013,,
12670,Computer Science & Engineering,2015,,
12671,Business Administration,2014,,
12672,Nutrition and Food Engineering,2016,,
12673,Business Administration,2017,,
12674,Software Engineering,2017,,
12675,Software Engineering,2017,,
12676,Computer Science & Engineering,2018,,
12677,Computer Science & Engineering,2018,,
12678,English,2017,,
12679,Pharmacy,2018,,
12680,Computer Science & Engineering,2018,,
12681,Computer Science & Engineering,2018,,
12682,Software Engineering,2019,,
12683,Business Administration,2018,,
12684,Business Administration,2019,,
12685,Public Health,2017,,
12686,Business Administration,2007,,
12687,Business Administration,2007,,
12688,Business Administration,2007,,
12689,Business Administration,2006,,
12690,Business Administration,2006,,
12691,Business Administration,2006,,
12692,Computer Science & Engineering,2006,,
12693,Computer Science & Engineering,2007,,
12694,Business Administration,2007,,
12695,Business Administration,2007,,
12696,Business Administration,2007,,
12697,Computer Science & Engineering,2006,,
12698,Computer Science & Engineering,2007,,
12699,Commerce,2007,,
12700,Commerce,2008,,
12701,Business Administration,2006,,
12702,Business Administration,2005,,
12703,Textile Engineering,2013,,
12704,Business Administration,2013,,
12705,Computer Science & Engineering,2016,,
12706,Computer Science & Engineering,2014,,
12707,Computer Science & Engineering,2015,,
12708,Computer Science & Engineering,2014,,
12709,Computer Science & Engineering,2014,,
12710,Electrical and Electronic Engineering,2015,,
12711,Electrical and Electronic Engineering,2015,,
12712,Computer Science & Engineering,2015,,
12713,Computer Science & Engineering,2014,,
12714,Textile Engineering,2017,,
12715,Business Administration,2017,,
12716,Business Administration,2018,,
12717,Textile Engineering,2018,,
12718,Business Administration,2017,,
12719,Computer Science & Engineering,2018,,
12720,Computer Science & Engineering,2018,,
12721,Textile Engineering,2017,,
12722,Software Engineering,2018,,
12723,Business Administration,2018,,
12724,Computer Science & Engineering,2018,,
12725,Computer Science & Engineering,2018,,
12726,Computer Science & Engineering,2019,,
12727,Department of Electronics and Telecommunication Engineering,2018,,
12728,Computer Science & Engineering,2018,,
12729,Software Engineering,2019,,
12730,Computer Science & Engineering,2019,,
12731,Business Administration,2019,,
12732,Nutrition and Food Engineering,2019,,
12733,Public Health,2016,,
12734,Business Administration,2018,,
12735,Business Administration,2014,,
12736,Business Administration,2012,,
12737,Business Administration,2016,,
12738,Department of Electronics and Telecommunication Engineering,2009,,
12739,Department of Electronics and Telecommunication Engineering,2009,,
12740,Department of Electronics and Telecommunication Engineering,2009,,
12741,Department of Electronics and Telecommunication Engineering,2010,,
12742,Department of Electronics and Telecommunication Engineering,2009,,
12743,Department of Electronics and Telecommunication Engineering,2012,,
12744,Department of Electronics and Telecommunication Engineering,2012,,
12745,Department of Electronics and Telecommunication Engineering,2012,,
12746,Textile Engineering,2014,,
12747,Computer Science & Engineering,2013,,
12748,Electrical and Electronic Engineering,2014,,
12749,Electrical and Electronic Engineering,2014,,
12750,Textile Engineering,2014,,
12751,Textile Engineering,2013,,
12752,English,2014,,
12753,Business Administration,2012,,
12754,Business Administration,2012,,
12755,Computer Science & Engineering,2014,,
12756,Law,2014,,
12757,Computer Science & Engineering,2018,,
12758,Business Administration,2007,,
12759,Business Administration,2006,,
12760,Business Administration,2012,,
12761,Commerce,2007,,
12762,Commerce,2010,,
12763,Business Administration,2007,,
12764,Business Administration,2006,,
12765,Business Administration,2011,,
12766,Computer Science & Engineering,2006,,
12767,Textile Engineering,2013,,
12768,Textile Engineering,2013,,
12769,Business Administration,2012,,
12770,Department of Electronics and Telecommunication Engineering,2013,,
12771,Business Administration,2013,,
12772,Real Estate,2014,,
12773,Electrical and Electronic Engineering,2015,,
12774,Electrical and Electronic Engineering,2019,,
12775,Textile Engineering,2015,,
12776,Business Administration,2016,,
12777,Department of Electronics and Telecommunication Engineering,2014,,
12778,Business Administration,2015,,
12779,Law,2015,,
12780,Textile Engineering,2016,,
12781,English,2017,,
12782,Pharmacy,2007,,
12783,Electrical and Electronic Engineering,2019,,
12784,Computer Science & Engineering,2017,,
12785,Textile Engineering,2016,,
12786,Public Health,2016,,
12787,Law,2018,,
12788,Public Health,2015,,
12789,Business Administration,2018,,
12790,Journalism & Mass Communication,2019,,
12791,Computer Science & Engineering,2018,,
12792,Electrical and Electronic Engineering,2017,,
12793,Business Administration,2017,,
12794,Public Health,2019,,
12795,Department of Electronics and Telecommunication Engineering,2010,,
12796,Department of Electronics and Telecommunication Engineering,2009,,
12797,Department of Electronics and Telecommunication Engineering,2011,,
12798,Department of Electronics and Telecommunication Engineering,2010,,
12799,Department of Electronics and Telecommunication Engineering,2011,,
12800,Department of Electronics and Telecommunication Engineering,2010,,
12801,Department of Electronics and Telecommunication Engineering,2011,,
12802,Department of Electronics and Telecommunication Engineering,2011,,
12803,Department of Electronics and Telecommunication Engineering,2011,,
12804,Department of Electronics and Telecommunication Engineering,2012,,
12805,Department of Electronics and Telecommunication Engineering,2015,,
12806,English,2005,,
12807,Computer Science & Engineering,2015,,
12808,Computer Science & Engineering,2016,,
12809,Computer Science & Engineering,2019,,
12810,Electrical and Electronic Engineering,2016,,
12811,Electrical and Electronic Engineering,2018,,
12812,Electrical and Electronic Engineering,2015,,
12813,Textile Engineering,2016,,
12814,Electrical and Electronic Engineering,2016,,
12815,Business Administration,2017,,
12816,Computer Science & Engineering,2019,,
12817,Computer Science & Engineering,2019,,
12818,Business Administration,2018,,
12819,Computer Science & Engineering,2019,,
12820,English,2019,,
12821,Development Studies,2019,,
12822,Business Administration,2018,,
12823,Department of Electronics and Telecommunication Engineering,2011,,
12824,English,2011,,
12825,Business Administration,2008,,
12826,Business Administration,2015,,
12827,Business Administration,2011,,
12828,Department of Electronics and Telecommunication Engineering,2013,,
12829,Computer Science & Engineering,2011,,
12830,Computer Science & Engineering,2011,,
12831,Textile Engineering,2012,,
12832,Business Administration,2014,,
12833,English,2014,,
12834,Department of Electronics and Telecommunication Engineering,2016,,
12835,Business Administration,2013,,
12836,English,2014,,
12837,English,2012,,
12838,English,2011,,
12839,Pharmacy,2016,,
12840,English,2017,,
12841,Department of Electronics and Telecommunication Engineering,2017,,
12842,Electrical and Electronic Engineering,2016,,
12843,Department of Electronics and Telecommunication Engineering,2017,,
12844,Business Administration,2017,,
12845,Law,2018,,
12846,Computer Science & Engineering,2018,,
12847,Computer Science & Engineering,2018,,
12848,Business Administration,2017,,
12849,Business Administration,2018,,
12850,Textile Engineering,2019,,
12851,Business Administration,2018,,
12852,Computer Science & Engineering,2018,,
12853,Business Administration,2018,,
12854,Computer Science & Engineering,2018,,
12855,Computer Science & Engineering,2019,,
12856,Electrical and Electronic Engineering,2019,,
12857,Computer Science & Engineering,2019,,
12858,Textile Engineering,2012,,
12859,Textile Engineering,2012,,
12860,Textile Engineering,2012,,
12861,Textile Engineering,2012,,
12862,Textile Engineering,2012,,
12863,Textile Engineering,2012,,
12864,Textile Engineering,2017,,
12865,Business Administration,2010,,
12866,Business Administration,2013,,
12867,Computer Science & Engineering,2011,,
12868,Pharmacy,2017,,
12869,Pharmacy,2015,,
12870,Computer Science & Engineering,2018,,
12871,Computer Science & Engineering,2015,,
12872,Business Administration,2016,,
12873,Electrical and Electronic Engineering,2014,,
12874,English,2017,,
12875,Business Administration,2017,,
12876,Computer Science & Engineering,2018,,
12877,Computer Science & Engineering,2019,,
12878,Electrical and Electronic Engineering,2018,,
12879,Software Engineering,2019,,
12880,Computer Science & Engineering,2018,,
12881,Electrical and Electronic Engineering,2018,,
12882,Software Engineering,2019,,
12883,Electrical and Electronic Engineering,2019,,
12884,Electrical and Electronic Engineering,2019,,
12885,Business Administration,2018,,
12886,Electrical and Electronic Engineering,2019,,
12887,Computer Science & Engineering,2018,,
12888,Public Health,2017,,
12889,Department of Electronics and Telecommunication Engineering,2010,,
12890,Department of Electronics and Telecommunication Engineering,2010,,
12891,Textile Engineering,2010,,
12892,Textile Engineering,2010,,
12893,Textile Engineering,2010,,
12894,Textile Engineering,2010,,
12895,English,2010,,
12896,Business Administration,2018,,
12897,Business Administration,2010,,
12898,Textile Engineering,2013,,
12899,Textile Engineering,2012,,
12900,Textile Engineering,2013,,
12901,Textile Engineering,2012,,
12902,Business Administration,2010,,
12903,Pharmacy,2014,,
12904,Business Administration,2011,,
12905,Business Administration,2015,,
12906,Business Administration,2017,,
12907,Textile Engineering,2013,,
12908,Business Administration,2018,,
12909,Journalism & Mass Communication,2015,,
12910,Journalism & Mass Communication,2017,,
12911,Computer Science & Engineering,2015,,
12912,Business Administration,2016,,
12913,Law,2015,,
12914,Pharmacy,2018,,
12915,Pharmacy,2016,,
12916,Business Administration,2014,,
12917,Computer Science & Engineering,2017,,
12918,Textile Engineering,2016,,
12919,Textile Engineering,2018,,
12920,English,2017,,
12921,Textile Engineering,2018,,
12922,Business Administration,2018,,
12923,Computer Science & Engineering,2019,,
12924,Department of Electronics and Telecommunication Engineering,2019,,
12925,Computer Science & Engineering,2018,,
12926,Software Engineering,2019,,
12927,Textile Engineering,2019,,
12928,English,2018,,
12929,Computer Science & Engineering,2019,,
12930,Computer Science & Engineering,2018,,
12931,Computer Science & Engineering,2018,,
12932,English,2017,,
12933,English,2016,,
12934,Pharmacy,2018,,
12935,Pharmacy,2017,,
12936,Computer Science & Engineering,2017,,
12937,Textile Engineering,2017,,
12938,Business Administration,2014,,
12939,Computer Science & Engineering,2017,,
12940,Business Administration,2017,,
12941,Electrical and Electronic Engineering,2018,,
12942,Electrical and Electronic Engineering,2018,,
12943,Textile Engineering,2017,,
12944,Business Administration,2017,,
12945,Law,2016,,
12946,Computer Science & Engineering,2019,,
12947,Business Administration,2018,,
12948,Computer Science & Engineering,2018,,
12949,Business Administration,2016,,
12950,English,2019,,
12951,Business Administration,2016,,
12952,English,2016,,
12953,Business Administration,2017,,
12954,Business Administration,2019,,
12955,Business Administration,2017,,
12956,Business Administration,2019,,
12957,Business Administration,2009,,
12958,Computer Science & Engineering,2012,,
12959,Business Administration,2009,,
12960,Business Administration,2012,,
